time, Quad.IMU.AX
3.194951,0.202531,0.310763
3.199950,0.201934,0.310891
3.204950,0.198688,0.308217
3.209950,0.198186,0.308334
3.214949,0.197353,0.308511
3.219949,0.196856,0.308629
3.224949,0.196020,0.308808
3.229948,0.195475,0.308927
3.234948,0.194635,0.309107
3.239948,0.194083,0.309228
3.244947,0.193239,0.309409
3.249947,0.192693,0.309531
3.254946,0.191891,0.309714
3.259946,0.191403,0.309837
3.264946,0.190637,0.310022
3.269945,0.190114,0.310146
3.274945,0.189375,0.310333
3.279945,0.188912,0.310458
3.284944,0.188203,0.310646
3.289944,0.187747,0.310772
3.294944,0.187054,0.310962
3.299943,0.186443,0.311090
3.304943,0.135961,0.308414
3.309942,0.135305,0.308531
3.314942,0.134133,0.308708
3.319942,0.133368,0.308826
3.324941,0.132205,0.309004
3.329941,0.131386,0.309124
3.334941,0.130278,0.309304
3.339940,0.129562,0.309424
3.344940,0.128486,0.309606
3.349940,0.127784,0.309727
3.354939,0.126720,0.309910
3.359939,0.125959,0.310033
3.364938,0.124920,0.310218
3.369938,0.124223,0.310342
3.374938,0.123208,0.310528
3.379937,0.122441,0.310653
3.384937,0.121456,0.310841
3.389937,0.120899,0.310967
3.394936,0.119977,0.311157
3.399936,0.119353,0.311284
3.404936,0.151056,0.308607
3.409935,0.150588,0.308724
3.414935,0.149702,0.308901
3.419935,0.149133,0.309019
3.424934,0.148282,0.309197
3.429934,0.147729,0.309316
3.434933,0.146893,0.309496
3.439933,0.146337,0.309616
3.444933,0.145527,0.309798
3.449932,0.145018,0.309919
3.454932,0.144272,0.310102
3.459932,0.143781,0.310225
3.464931,0.143034,0.310409
3.469931,0.142524,0.310533
3.474931,0.141782,0.310719
3.479930,0.141307,0.310844
3.484930,0.140637,0.311032
3.489929,0.140211,0.311158
3.494929,0.139562,0.311348
3.499929,0.139116,0.311475
3.504928,0.146186,0.308796
3.509928,0.145541,0.308913
3.514928,0.144778,0.309089
3.519927,0.144206,0.309207
3.524927,0.143432,0.309385
3.529927,0.142962,0.309504
3.534926,0.142194,0.309684
3.539926,0.141607,0.309804
3.544925,0.140813,0.309985
3.549925,0.140278,0.310107
3.554925,0.139483,0.310289
3.559924,0.138951,0.310412
3.564924,0.138170,0.310596
3.569924,0.137636,0.310720
3.574923,0.136865,0.310906
3.579923,0.136378,0.311031
3.584923,0.135629,0.311219
3.589922,0.135192,0.311344
3.594922,0.134481,0.311534
3.599921,0.134008,0.311661
3.604921,0.158039,0.308980
3.609921,0.157608,0.309097
3.614920,0.156907,0.309273
3.619920,0.156360,0.309391
3.624920,0.155712,0.309569
3.629919,0.155227,0.309688
3.634919,0.154588,0.309868
3.639919,0.154134,0.309988
3.644918,0.153487,0.310169
3.649918,0.153022,0.310290
3.654917,0.152325,0.310473
3.659917,0.151800,0.310595
3.664917,0.151048,0.310779
3.669916,0.150752,0.310903
3.674916,0.150039,0.311089
3.679916,0.149805,0.311213
3.684915,0.149107,0.311401
3.689915,0.148631,0.311527
3.694915,0.147918,0.311716
3.699914,0.147485,0.311843
3.704914,0.123975,0.309161
3.709913,0.123315,0.309277
3.714913,0.122580,0.309453
3.719913,0.122201,0.309571
3.724912,0.121411,0.309749
3.729912,0.120852,0.309868
3.734912,0.119997,0.310047
3.739911,0.119402,0.310167
3.744911,0.118489,0.310348
3.749911,0.117926,0.310469
3.754910,0.117072,0.310652
3.759910,0.116518,0.310774
3.764910,0.115630,0.310958
3.769909,0.114977,0.311082
3.774909,0.114120,0.311267
3.779908,0.113383,0.311392
3.784908,0.112493,0.311580
3.789908,0.111932,0.311705
3.794907,0.111060,0.311894
3.799907,0.110458,0.312021
3.804907,0.145055,0.309337
3.809906,0.144531,0.309454
3.814906,0.143714,0.309630
3.819906,0.143190,0.309747
3.824905,0.142416,0.309925
3.829905,0.141927,0.310044
3.834904,0.141176,0.310223
3.839904,0.140684,0.310343
3.844904,0.139956,0.310524
3.849903,0.139475,0.310645
3.854903,0.138784,0.310827
3.859903,0.138318,0.310949
3.864902,0.137651,0.311133
3.869902,0.137224,0.311256
3.874902,0.136598,0.311442
3.879901,0.136145,0.311567
3.884901,0.135568,0.311754
3.889900,0.135228,0.311879
3.894900,0.134693,0.312069
3.899900,0.134330,0.312195
3.904899,0.150772,0.309509
3.909899,0.150442,0.309626
3.914899,0.150057,0.309802
3.919898,0.149777,0.309920
3.924898,0.149432,0.310097
3.929898,0.149203,0.310216
3.934897,0.148915,0.310395
3.939897,0.148702,0.310515
3.944896,0.148464,0.310695
3.949896,0.148270,0.310816
3.954896,0.148074,0.310998
3.959895,0.147968,0.311120
3.964895,0.147846,0.311304
3.969895,0.147787,0.311428
3.974894,0.147703,0.311613
3.979894,0.147726,0.311737
3.984894,0.147679,0.311925
3.989893,0.147714,0.312050
3.994893,0.147685,0.312239
3.999892,0.147780,0.312366
4.004892,0.124778,0.309678
4.009892,0.124659,0.309795
4.014892,0.124335,0.309970
4.019891,0.124029,0.310088
4.024891,0.123767,0.310265
4.029891,0.123581,0.310384
4.034890,0.123333,0.310563
4.039890,0.123137,0.310683
4.044889,0.122873,0.310863
4.049889,0.122708,0.310984
4.054889,0.122462,0.311166
4.059888,0.122287,0.311288
4.064888,0.122024,0.311472
4.069888,0.121873,0.311595
4.074887,0.121661,0.311780
4.079887,0.121530,0.311904
4.084887,0.121347,0.312092
4.089886,0.121147,0.312217
4.094886,0.120938,0.312406
4.099885,0.120768,0.312532
4.104885,0.132621,0.309843
4.109885,0.132410,0.309960
4.114884,0.132095,0.310135
4.119884,0.131902,0.310253
4.124884,0.131591,0.310430
4.129883,0.131373,0.310548
4.134883,0.131076,0.310727
4.139883,0.130890,0.310847
4.144882,0.130611,0.311027
4.149882,0.130415,0.311148
4.154881,0.130126,0.311330
4.159881,0.129946,0.311452
4.164881,0.129675,0.311635
4.169880,0.129526,0.311758
4.174880,0.129298,0.311944
4.179880,0.129181,0.312068
4.184879,0.129008,0.312255
4.189879,0.128804,0.312380
4.194879,0.128704,0.312569
4.199878,0.128716,0.312695
4.204878,0.106441,0.310004
4.209877,0.106088,0.310121
4.214877,0.105565,0.310296
4.219877,0.105268,0.310414
4.224876,0.104762,0.310591
4.229876,0.104491,0.310709
4.234876,0.104008,0.310888
4.239875,0.103707,0.311007
4.244875,0.103291,0.311188
4.249875,0.103016,0.311308
4.254874,0.102671,0.311490
4.259874,0.102368,0.311612
4.264874,0.102036,0.311795
4.269873,0.101852,0.311918
4.274873,0.101616,0.312104
4.279872,0.101467,0.312228
4.284872,0.101341,0.312414
4.289872,0.101673,0.312540
4.294871,0.101686,0.312728
4.299871,0.101529,0.312854
4.304871,0.108214,0.310162
4.309870,0.108048,0.310278
4.314870,0.107798,0.310454
4.319870,0.107526,0.310571
4.324869,0.107432,0.310748
4.329869,0.107460,0.310866
4.334868,0.107469,0.311045
4.339868,0.107505,0.311164
4.344868,0.107657,0.311344
4.349867,0.107859,0.311465
4.354867,0.108184,0.311647
4.359867,0.108550,0.311769
4.364866,0.109052,0.311952
4.369866,0.109358,0.312075
4.374866,0.109980,0.312260
4.379865,0.110255,0.312384
4.384865,0.110947,0.312570
4.389864,0.111458,0.312696
4.394864,0.112313,0.312884
4.399864,0.113139,0.313010
4.404863,0.087398,0.310316
4.409863,0.087888,0.310433
4.414863,0.088347,0.310608
4.419862,0.088624,0.310725
4.424862,0.089199,0.310902
4.429862,0.089645,0.311020
4.434861,0.090301,0.311199
4.439861,0.090772,0.311318
4.444860,0.091535,0.311498
4.449860,0.092195,0.311619
4.454860,0.093134,0.311800
4.459859,0.093499,0.311922
4.464859,0.094467,0.312105
4.469859,0.095145,0.312228
4.474858,0.096242,0.312413
4.479858,0.097198,0.312537
4.484858,0.098441,0.312723
4.489857,0.099867,0.312848
4.494857,0.101317,0.313037
4.499856,0.102770,0.313163
4.504856,0.067467,0.310467
4.509856,0.067762,0.310583
4.514855,0.068279,0.310758
4.519855,0.068732,0.310876
4.524855,0.069405,0.311052
4.529854,0.069905,0.311171
4.534854,0.070773,0.311349
4.539854,0.071409,0.311468
4.544853,0.072454,0.311648
4.549853,0.073170,0.311768
4.554852,0.074391,0.311950
4.559852,0.075257,0.312072
4.564852,0.076656,0.312255
4.569851,0.077422,0.312377
4.574851,0.078987,0.312562
4.579851,0.080032,0.312686
4.584850,0.081773,0.312872
4.589850,0.082830,0.312997
4.594850,0.084752,0.313186
4.599849,0.086061,0.313312
4.604849,0.052286,0.310615
4.609848,0.052107,0.310731
4.614848,0.052054,0.310906
4.619848,0.052162,0.311023
4.624847,0.052338,0.311199
4.629847,0.052515,0.311318
4.634847,0.052923,0.311496
4.639846,0.053283,0.311615
4.644846,0.053941,0.311795
4.649846,0.054437,0.311915
4.654845,0.055272,0.312097
4.659845,0.055487,0.312218
4.664845,0.056375,0.312401
4.669844,0.056606,0.312524
4.674844,0.057574,0.312708
4.679843,0.058410,0.312832
4.684843,0.059562,0.313018
4.689843,0.060399,0.313143
4.694842,0.061716,0.313331
4.699842,0.063000,0.313457
4.704842,0.048605,0.310759
4.709841,0.049405,0.310875
4.714841,0.051048,0.311050
4.719841,0.052193,0.311167
4.724840,0.053984,0.311343
4.729840,0.055247,0.311461
4.734839,0.057177,0.311639
4.739839,0.058514,0.311759
4.744839,0.060593,0.311938
4.749838,0.062059,0.312059
4.754838,0.064284,0.312240
4.759838,0.065727,0.312361
4.764837,0.068052,0.312544
4.769837,0.069482,0.312667
4.774837,0.071910,0.312851
4.779836,0.073644,0.312975
4.784836,0.076184,0.313161
4.789835,0.077886,0.313286
4.794835,0.080528,0.313474
4.799835,0.082512,0.313600
4.804834,0.063398,0.310900
4.809834,0.064307,0.311016
4.814834,0.065668,0.311191
4.819833,0.066621,0.311308
4.824833,0.068103,0.311484
4.829833,0.069112,0.311602
4.834832,0.070715,0.311780
4.839832,0.071822,0.311899
4.844831,0.073541,0.312079
4.849831,0.074688,0.312199
4.854831,0.076509,0.312380
4.859830,0.077860,0.312501
4.864830,0.079789,0.312684
4.869830,0.080973,0.312807
4.874829,0.083010,0.312991
4.879829,0.084248,0.313115
4.884829,0.086364,0.313301
4.889828,0.087701,0.313426
4.894828,0.089900,0.313614
4.899827,0.091406,0.313739
4.904827,0.113796,0.311038
4.909827,0.114613,0.311154
4.914826,0.115824,0.311328
4.919826,0.116590,0.311445
4.924826,0.117850,0.311621
4.929825,0.118685,0.311739
4.934825,0.119948,0.311917
4.939825,0.120816,0.312036
4.944824,0.122160,0.312216
4.949824,0.123085,0.312336
4.954823,0.124525,0.312517
4.959823,0.125505,0.312638
4.964823,0.127011,0.312821
4.969822,0.128013,0.312943
4.974822,0.129562,0.313128
4.979822,0.130606,0.313251
4.984821,0.132324,0.313437
4.989821,0.133531,0.313562
4.994821,0.135343,0.313750
4.999820,0.136611,0.313876
5.004820,0.104600,0.311173
5.009820,0.105090,0.311288
5.014819,0.106123,0.311463
5.019819,0.106809,0.311580
5.024818,0.107955,0.311756
5.029818,0.108798,0.311874
5.034818,0.110021,0.312052
5.039817,0.110850,0.312171
5.044817,0.112124,0.312350
5.049817,0.113006,0.312470
5.054816,0.114322,0.312651
5.059816,0.115181,0.312772
5.064816,0.116553,0.312955
5.069815,0.117456,0.313077
5.074815,0.118870,0.313262
5.079814,0.119895,0.313385
5.084814,0.121429,0.313571
5.089814,0.122545,0.313696
5.094813,0.124113,0.313883
5.099813,0.125258,0.314009
5.104813,0.131765,0.311305
5.109812,0.132088,0.311420
5.114812,0.132599,0.311595
5.119812,0.133087,0.311712
5.124811,0.133606,0.311888
5.129811,0.133987,0.312005
5.134810,0.134572,0.312183
5.139810,0.135015,0.312302
5.144810,0.135611,0.312481
5.149809,0.136021,0.312601
5.154809,0.136666,0.312782
5.159809,0.137115,0.312903
5.164808,0.137843,0.313086
5.169808,0.138356,0.313208
5.174808,0.139155,0.313392
5.179807,0.139740,0.313516
5.184807,0.140610,0.313702
5.189806,0.141136,0.313826
5.194806,0.142087,0.314014
5.199806,0.142778,0.314139
5.204805,0.095159,0.311433
5.209805,0.095370,0.311549
5.214805,0.095735,0.311723
5.219804,0.096017,0.311840
5.224804,0.096501,0.312016
5.229804,0.096856,0.312134
5.234803,0.097490,0.312312
5.239803,0.097955,0.312430
5.244802,0.098703,0.312610
5.249802,0.099255,0.312730
5.254802,0.100124,0.312910
5.259801,0.100720,0.313031
5.264801,0.101715,0.313214
5.269801,0.102440,0.313336
5.274800,0.103611,0.313520
5.279800,0.104437,0.313643
5.284800,0.105754,0.313829
5.289799,0.106707,0.313954
5.294799,0.108175,0.314141
5.299798,0.109250,0.314267
5.304798,0.077492,0.311559
5.309798,0.077768,0.311675
5.314797,0.078264,0.311849
5.319797,0.078664,0.311966
5.324797,0.079334,0.312142
5.329796,0.079843,0.312260
5.334796,0.080702,0.312437
5.339796,0.081355,0.312556
5.344795,0.082384,0.312735
5.349795,0.083138,0.312855
5.354795,0.084404,0.313036
5.359794,0.085315,0.313157
5.364794,0.086794,0.313339
5.369793,0.087817,0.313461
5.374793,0.089483,0.313645
5.379793,0.090710,0.313768
5.384792,0.092633,0.313954
5.389792,0.093981,0.314078
5.394792,0.096087,0.314266
5.399791,0.097601,0.314391
5.404791,0.093579,0.311683
5.409791,0.093312,0.311798
5.414790,0.093128,0.311972
5.419790,0.093006,0.312089
5.424789,0.092951,0.312265
5.429789,0.092954,0.312383
5.434789,0.093070,0.312560
5.439788,0.093188,0.312679
5.444788,0.093435,0.312858
5.449788,0.093570,0.312978
5.454787,0.093951,0.313158
5.459787,0.094231,0.313279
5.464787,0.094751,0.313462
5.469786,0.095363,0.313584
5.474786,0.096092,0.313768
5.479785,0.096552,0.313891
5.484785,0.097432,0.314076
5.489785,0.098240,0.314201
5.494784,0.099308,0.314388
5.499784,0.100402,0.314513
5.504784,0.102408,0.311803
5.509783,0.102575,0.311919
5.514783,0.102646,0.312093
5.519783,0.102601,0.312210
5.524782,0.102883,0.312385
5.529782,0.103003,0.312503
5.534781,0.103497,0.312680
5.539781,0.103914,0.312799
5.544781,0.104572,0.312978
5.549780,0.105095,0.313098
5.554780,0.105958,0.313278
5.559780,0.106696,0.313399
5.564779,0.107778,0.313581
5.569779,0.108405,0.313703
5.574779,0.109618,0.313887
5.579778,0.110406,0.314010
5.584778,0.111789,0.314196
5.589777,0.112926,0.314320
5.594777,0.114486,0.314507
5.599777,0.115640,0.314633
5.604776,0.151553,0.311921
5.609776,0.151934,0.312037
5.614776,0.152591,0.312211
5.619775,0.153068,0.312327
5.624775,0.153869,0.312503
5.629775,0.154450,0.312620
5.634774,0.155371,0.312798
5.639774,0.156026,0.312916
5.644773,0.157063,0.313095
5.649773,0.157776,0.313215
5.654773,0.158914,0.313395
5.659772,0.159844,0.313516
5.664772,0.161156,0.313698
5.669772,0.162298,0.313820
5.674771,0.163801,0.314004
5.679771,0.165127,0.314127
5.684771,0.166838,0.314312
5.689770,0.167899,0.314437
5.694770,0.169744,0.314624
5.699769,0.170672,0.314749
5.704769,0.167579,0.312036
5.709769,0.168648,0.312152
5.714768,0.170185,0.312326
5.719768,0.171220,0.312442
5.724768,0.172864,0.312618
5.729767,0.173955,0.312735
5.734767,0.175717,0.312912
5.739767,0.176928,0.313031
5.744766,0.178804,0.313210
5.749766,0.180120,0.313329
5.754766,0.182100,0.313510
5.759765,0.183424,0.313631
5.764765,0.185484,0.313813
5.769764,0.186832,0.313935
5.774764,0.188940,0.314118
5.779764,0.190627,0.314241
5.784763,0.192848,0.314427
5.789763,0.194194,0.314551
5.794763,0.196469,0.314738
5.799762,0.197337,0.314863
5.804762,0.152377,0.312149
5.809762,0.152918,0.312264
5.814761,0.153728,0.312438
5.819761,0.154243,0.312555
5.824760,0.155112,0.312730
5.829760,0.155687,0.312848
5.834760,0.156630,0.313025
5.839759,0.157257,0.313143
5.844759,0.158222,0.313322
5.849759,0.158882,0.313442
5.854758,0.159919,0.313622
5.859758,0.160785,0.313743
5.864758,0.161893,0.313925
5.869757,0.162561,0.314046
5.874757,0.163736,0.314230
5.879756,0.164736,0.314353
5.884756,0.166010,0.314538
5.889756,0.167288,0.314662
5.894755,0.168660,0.314849
5.899755,0.169763,0.314974
5.904755,0.128237,0.312259
5.909754,0.128265,0.312375
5.914754,0.128248,0.312548
5.919754,0.128270,0.312665
5.924753,0.128290,0.312840
5.929753,0.128265,0.312958
5.934752,0.128340,0.313135
5.939752,0.128456,0.313253
5.944752,0.128605,0.313432
5.949751,0.128731,0.313551
5.954751,0.128960,0.313731
5.959751,0.129039,0.313852
5.964750,0.129378,0.314034
5.969750,0.129721,0.314156
5.974750,0.130145,0.314339
5.979749,0.130468,0.314462
5.984749,0.131024,0.314647
5.989748,0.131439,0.314771
5.994748,0.132101,0.314958
5.999748,0.132552,0.315084
6.004747,0.132343,0.312367
6.009747,0.131869,0.312482
6.014747,0.131127,0.312656
6.019746,0.130512,0.312772
6.024746,0.129785,0.312948
6.029746,0.129467,0.313065
6.034745,0.128741,0.313242
6.039745,0.128368,0.313360
6.044744,0.127664,0.313539
6.049744,0.127228,0.313658
6.054744,0.126562,0.313839
6.059743,0.126127,0.313959
6.064743,0.125507,0.314141
6.069743,0.125107,0.314263
6.074742,0.124549,0.314446
6.079742,0.124253,0.314569
6.084742,0.123769,0.314754
6.089741,0.123552,0.314878
6.094741,0.123150,0.315065
6.099741,0.122713,0.315190
6.104740,0.088882,0.312472
6.109740,0.088348,0.312588
6.114739,0.087959,0.312761
6.119739,0.087614,0.312878
6.124739,0.087336,0.313053
6.129738,0.087175,0.313170
6.134738,0.086996,0.313347
6.139738,0.086923,0.313465
6.144737,0.086857,0.313644
6.149737,0.086853,0.313763
6.154737,0.086873,0.313943
6.159736,0.086825,0.314064
6.164736,0.086874,0.314246
6.169735,0.086734,0.314367
6.174735,0.086811,0.314551
6.179735,0.086895,0.314673
6.184734,0.087058,0.314858
6.189734,0.087119,0.314982
6.194734,0.087379,0.315169
6.199733,0.087455,0.315294
6.204733,0.098240,0.312575
6.209733,0.098146,0.312691
6.214732,0.098503,0.312864
6.219732,0.098758,0.312980
6.224731,0.099181,0.313155
6.229731,0.099381,0.313273
6.234731,0.099912,0.313450
6.239730,0.100299,0.313568
6.244730,0.100952,0.313746
6.249730,0.101438,0.313866
6.254729,0.102180,0.314046
6.259729,0.102762,0.314166
6.264729,0.103632,0.314348
6.269728,0.104284,0.314470
6.274728,0.105275,0.314653
6.279727,0.106043,0.314776
6.284727,0.107164,0.314961
6.289727,0.107882,0.315084
6.294726,0.109003,0.315271
6.299726,0.109887,0.315396
6.304726,0.093061,0.312676
6.309725,0.093301,0.312791
6.314725,0.093815,0.312965
6.319725,0.094108,0.313081
6.324724,0.094705,0.313256
6.329724,0.095132,0.313373
6.334723,0.095852,0.313550
6.339723,0.096316,0.313668
6.344723,0.097120,0.313847
6.349722,0.097692,0.313966
6.354722,0.098586,0.314146
6.359722,0.099184,0.314266
6.364721,0.100139,0.314448
6.369721,0.100881,0.314570
6.374721,0.101938,0.314753
6.379720,0.102805,0.314875
6.384720,0.103961,0.315060
6.389719,0.104637,0.315184
6.394719,0.105841,0.315371
6.399719,0.106562,0.315496
6.404718,0.085871,0.312775
6.409718,0.086173,0.312890
6.414718,0.086673,0.313063
6.419717,0.087066,0.313179
6.424717,0.087600,0.313354
6.429717,0.087925,0.313472
6.434716,0.088491,0.313648
6.439716,0.088887,0.313767
6.444715,0.089529,0.313945
6.449715,0.090002,0.314064
6.454715,0.090775,0.314244
6.459714,0.091344,0.314364
6.464714,0.092284,0.314546
6.469714,0.092954,0.314667
6.474713,0.093993,0.314851
6.479713,0.094715,0.314973
6.484713,0.095859,0.315158
6.489712,0.096614,0.315282
6.494712,0.097797,0.315468
6.499712,0.098482,0.315593
6.504711,0.070910,0.312871
6.509711,0.071214,0.312986
6.514710,0.071648,0.313159
6.519710,0.071925,0.313276
6.524710,0.072449,0.313451
6.529709,0.072768,0.313568
6.534709,0.073361,0.313744
6.539709,0.073780,0.313862
6.544708,0.074408,0.314041
6.549708,0.074829,0.314160
6.554708,0.075506,0.314340
6.559707,0.075952,0.314460
6.564707,0.076614,0.314642
6.569706,0.077047,0.314763
6.574706,0.077726,0.314946
6.579706,0.078181,0.315069
6.584705,0.078930,0.315253
6.589705,0.079426,0.315377
6.594705,0.080200,0.315564
6.599704,0.080824,0.315689
6.604704,0.069330,0.312965
6.609704,0.069066,0.313080
6.614703,0.068570,0.313254
6.619703,0.068220,0.313370
6.624702,0.067763,0.313545
6.629702,0.067437,0.313662
6.634702,0.066999,0.313838
6.639701,0.066693,0.313956
6.644701,0.066282,0.314134
6.649701,0.066016,0.314254
6.654700,0.065643,0.314433
6.659700,0.065400,0.314554
6.664700,0.065055,0.314735
6.669699,0.064852,0.314856
6.674699,0.064548,0.315040
6.679698,0.064325,0.315162
6.684698,0.064073,0.315347
6.689698,0.063885,0.315470
6.694697,0.063677,0.315657
6.699697,0.063483,0.315782
6.704697,0.110795,0.313057
6.709696,0.110500,0.313172
6.714696,0.110146,0.313346
6.719696,0.109866,0.313462
6.724695,0.109503,0.313636
6.729695,0.109268,0.313753
6.734694,0.108929,0.313930
6.739694,0.108665,0.314048
6.744694,0.108374,0.314226
6.749693,0.108181,0.314345
6.754693,0.107928,0.314525
6.759693,0.107753,0.314645
6.764692,0.107502,0.314826
6.769692,0.107374,0.314948
6.774692,0.107173,0.315131
6.779691,0.107202,0.315253
6.784691,0.107084,0.315438
6.789690,0.106905,0.315562
6.794690,0.106769,0.315748
6.799690,0.106590,0.315873
6.804689,0.075976,0.313147
6.809689,0.076301,0.313262
6.814689,0.076927,0.313435
6.819688,0.077611,0.313551
6.824688,0.078234,0.313726
6.829688,0.078671,0.313843
6.834687,0.079317,0.314020
6.839687,0.079736,0.314138
6.844687,0.080426,0.314316
6.849686,0.080891,0.314435
6.854686,0.081617,0.314614
6.859685,0.082106,0.314735
6.864685,0.082830,0.314916
6.869685,0.083321,0.315037
6.874684,0.084042,0.315220
6.879684,0.084539,0.315343
6.884684,0.085256,0.315527
6.889683,0.085824,0.315651
6.894683,0.086568,0.315837
6.899683,0.087138,0.315962
6.904682,0.094936,0.313235
6.909682,0.094851,0.313350
6.914681,0.094808,0.313523
6.919681,0.094760,0.313639
6.924681,0.094754,0.313814
6.929680,0.094740,0.313931
6.934680,0.094781,0.314107
6.939680,0.094813,0.314225
6.944679,0.094869,0.314403
6.949679,0.094931,0.314522
6.954679,0.095029,0.314702
6.959678,0.095112,0.314822
6.964678,0.095259,0.315003
6.969677,0.095258,0.315125
6.974677,0.095410,0.315307
6.979677,0.095471,0.315430
6.984676,0.095647,0.315614
6.989676,0.095716,0.315738
6.994676,0.095902,0.315924
6.999675,0.096196,0.316049
7.004675,0.124096,0.313321
7.009675,0.124389,0.313436
7.014674,0.124527,0.313609
7.019674,0.124533,0.313725
7.024673,0.124716,0.313900
7.029673,0.124842,0.314017
7.034673,0.125036,0.314193
7.039672,0.125195,0.314311
7.044672,0.125349,0.314489
7.049672,0.125523,0.314608
7.054671,0.125765,0.314788
7.059671,0.126014,0.314908
7.064671,0.126323,0.315089
7.069670,0.126647,0.315210
7.074670,0.127022,0.315393
7.079669,0.127081,0.315515
7.084669,0.127459,0.315700
7.089669,0.127496,0.315823
7.094668,0.127904,0.316010
7.099668,0.128480,0.316134
7.104668,0.125922,0.313406
7.109667,0.126000,0.313521
7.114667,0.126092,0.313694
7.119667,0.126055,0.313809
7.124666,0.126234,0.313984
7.129666,0.126352,0.314101
7.134665,0.126567,0.314277
7.139665,0.126719,0.314395
7.144665,0.126910,0.314573
7.149664,0.127108,0.314692
7.154664,0.127350,0.314871
7.159664,0.127512,0.314992
7.164663,0.127782,0.315173
7.169663,0.128006,0.315294
7.174663,0.128302,0.315477
7.179662,0.128389,0.315599
7.184662,0.128666,0.315783
7.189662,0.129049,0.315907
7.194661,0.129404,0.316093
7.199661,0.129795,0.316217
7.204660,0.125585,0.313488
7.209660,0.125514,0.313603
7.214660,0.125425,0.313776
7.219659,0.125446,0.313892
7.224659,0.125420,0.314066
7.229659,0.125397,0.314183
7.234658,0.125342,0.314359
7.239658,0.125296,0.314477
7.244658,0.125232,0.314655
7.249657,0.125209,0.314774
7.254657,0.125210,0.314953
7.259656,0.125220,0.315073
7.264656,0.125279,0.315254
7.269656,0.125336,0.315375
7.274655,0.125425,0.315558
7.279655,0.125490,0.315680
7.284655,0.125574,0.315865
7.289654,0.125630,0.315988
7.294654,0.125717,0.316174
7.299654,0.125778,0.316299
7.304653,0.109466,0.313568
7.309653,0.109678,0.313683
7.314652,0.109968,0.313856
7.319652,0.110183,0.313972
7.324652,0.110489,0.314146
7.329651,0.110718,0.314263
7.334651,0.111014,0.314439
7.339651,0.111199,0.314557
7.344650,0.111520,0.314735
7.349650,0.111744,0.314854
7.354650,0.112116,0.315033
7.359649,0.112399,0.315153
7.364649,0.112816,0.315334
7.369648,0.113120,0.315455
7.374648,0.113548,0.315638
7.379648,0.113857,0.315760
7.384647,0.114294,0.315944
7.389647,0.114619,0.316068
7.394647,0.115103,0.316254
7.399646,0.115340,0.316378
7.404646,0.111838,0.313647
7.409646,0.112039,0.313762
7.414645,0.112420,0.313935
7.419645,0.112700,0.314050
7.424644,0.113087,0.314225
7.429644,0.113363,0.314342
7.434644,0.113766,0.314518
7.439643,0.114013,0.314635
7.444643,0.114378,0.314813
7.449643,0.114618,0.314932
7.454642,0.114996,0.315111
7.459642,0.115242,0.315231
7.464642,0.115644,0.315412
7.469641,0.115957,0.315533
7.474641,0.116382,0.315716
7.479640,0.116669,0.315838
7.484640,0.117112,0.316022
7.489640,0.117431,0.316146
7.494639,0.117880,0.316332
7.499639,0.118200,0.316456
7.504639,0.131956,0.313724
7.509638,0.132313,0.313839
7.514638,0.132848,0.314011
7.519638,0.133206,0.314127
7.524637,0.133778,0.314302
7.529637,0.134175,0.314418
7.534636,0.134779,0.314594
7.539636,0.135187,0.314712
7.544636,0.135820,0.314890
7.549635,0.136247,0.315009
7.554635,0.136897,0.315188
7.559635,0.137341,0.315308
7.564634,0.138014,0.315489
7.569634,0.138467,0.315610
7.574634,0.139127,0.315792
7.579633,0.139602,0.315914
7.584633,0.140348,0.316099
7.589633,0.140846,0.316222
7.594632,0.141586,0.316408
7.599632,0.142104,0.316532
7.604631,0.143828,0.313799
7.609631,0.144321,0.313914
7.614631,0.145032,0.314087
7.619630,0.145474,0.314202
7.624630,0.146144,0.314377
7.629630,0.146596,0.314493
7.634629,0.147275,0.314669
7.639629,0.147734,0.314787
7.644629,0.148431,0.314965
7.649628,0.148921,0.315083
7.654628,0.149650,0.315263
7.659627,0.150096,0.315383
7.664627,0.150774,0.315563
7.669627,0.151177,0.315684
7.674626,0.151798,0.315867
7.679626,0.152345,0.315989
7.684626,0.153005,0.316173
7.689625,0.153555,0.316296
7.694625,0.154236,0.316482
7.699625,0.154762,0.316607
7.704624,0.117970,0.313873
7.709624,0.118089,0.313987
7.714623,0.118405,0.314160
7.719623,0.118729,0.314276
7.724623,0.119029,0.314450
7.729622,0.119210,0.314567
7.734622,0.119544,0.314743
7.739622,0.119785,0.314860
7.744621,0.120149,0.315038
7.749621,0.120401,0.315157
7.754621,0.120792,0.315336
7.759620,0.121057,0.315456
7.764620,0.121453,0.315637
7.769619,0.121710,0.315758
7.774619,0.122104,0.315940
7.779619,0.122335,0.316062
7.784618,0.122731,0.316246
7.789618,0.122970,0.316369
7.794618,0.123360,0.316555
7.799617,0.123654,0.316680
7.804617,0.137084,0.313945
7.809617,0.137308,0.314059
7.814616,0.137666,0.314232
7.819616,0.137894,0.314348
7.824615,0.138242,0.314522
7.829615,0.138469,0.314639
7.834615,0.138820,0.314814
7.839614,0.139024,0.314932
7.844614,0.139350,0.315110
7.849614,0.139563,0.315228
